# 'Tdn_K_116.7G'	'Rdn_Ohm_116.7G'	'Rdn/R5k_Ohm_116.7G'
84.5678	0.412382	1.00332
84.4639	0.412357	1.0033
84.3607	0.412367	1.00334
84.2572	0.41235	1.00328
84.154	0.412357	1.00327
84.0503	0.412333	1.00324
83.9481	0.412332	1.00324
83.8449	0.41233	1.00318
83.742	0.412322	1.0032
83.6389	0.412323	1.00316
83.5353	0.412305	1.00318
83.4314	0.412298	1.00312
83.3281	0.412307	1.00312
83.2245	0.412294	1.00311
83.1189	0.412294	1.00309
83.0155	0.412282	1.0031
82.912	0.41228	1.00305
82.8081	0.412273	1.00304
82.7061	0.412251	1.00306
82.6022	0.412253	1.00303
82.498	0.412241	1.00303
82.3949	0.41225	1.003
82.2909	0.412226	1.00299
82.1895	0.412221	1.00297
82.0838	0.41224	1.00292
81.9814	0.412211	1.00293
81.8783	0.412218	1.0029
81.7726	0.412185	1.00292
81.6693	0.41219	1.00286
81.5673	0.412185	1.00285
81.4634	0.412179	1.0029
81.3611	0.412159	1.00282
81.2604	0.412164	1.00284
81.1556	0.412158	1.00276
81.0532	0.412149	1.00277
80.951	0.412132	1.00276
80.8478	0.412143	1.00275
80.7446	0.412144	1.0027
80.6399	0.412107	1.00271
80.5367	0.412125	1.0027
80.4319	0.4121	1.00267
80.3268	0.412081	1.00263
80.2234	0.412069	1.00266
80.1195	0.412079	1.00266
80.0173	0.412069	1.00257
79.9127	0.412067	1.00261
79.807	0.412044	1.00255
79.7031	0.412053	1.00251
79.5994	0.412049	1.00248
79.4945	0.412035	1.0025
79.3897	0.412036	1.00248
79.2857	0.412032	1.00247
79.1804	0.412025	1.00242
79.0762	0.412011	1.00244
78.9711	0.412011	1.00243
78.8671	0.412009	1.0024
78.7626	0.41199	1.0024
78.6582	0.411994	1.00239
78.5545	0.411975	1.00237
78.4513	0.41197	1.00234
78.3466	0.411969	1.00234
78.242	0.411957	1.00233
78.1367	0.411952	1.00229
78.0327	0.411941	1.0023
77.928	0.411943	1.00225
77.8225	0.411937	1.00224
77.7189	0.411919	1.00224
77.6152	0.411912	1.00221
77.5099	0.411898	1.00219
77.4038	0.411896	1.00217
77.299	0.411896	1.00217
77.1923	0.411895	1.00216
77.0888	0.411888	1.00211
76.9851	0.411874	1.0021
76.8791	0.411873	1.00206
76.775	0.411864	1.00206
76.6702	0.411864	1.00206
76.5652	0.411851	1.00206
76.4603	0.411861	1.00204
76.355	0.411845	1.00201
76.2498	0.411832	1.002
76.1454	0.411846	1.00198
76.041	0.411828	1.00198
75.9364	0.411822	1.00195
75.832	0.411819	1.00197
75.7276	0.411805	1.00194
75.6225	0.411809	1.0019
75.5179	0.411808	1.00194
75.412	0.411798	1.00189
75.3059	0.411786	1.00188
75.2028	0.411795	1.00187
75.0961	0.411788	1.00184
74.99	0.411794	1.00185
74.885	0.411769	1.00184
74.7801	0.411773	1.00182
74.6749	0.411779	1.00179
74.5713	0.411762	1.00181
74.4667	0.411772	1.00179
74.3612	0.411745	1.00181
74.2562	0.411724	1.00175
74.1521	0.411716	1.00176
74.0472	0.411716	1.00177
73.9411	0.411698	1.00173
73.8358	0.411704	1.00176
73.7297	0.411707	1.00169
73.6252	0.411715	1.00164
73.52	0.411697	1.00162
73.4159	0.411685	1.00162
73.3115	0.411675	1.00158
73.2054	0.411676	1.00159
73.1015	0.411656	1.0016
72.9947	0.411668	1.00162
72.8905	0.411651	1.00157
72.784	0.411646	1.00154
72.6799	0.411632	1.00152
72.5727	0.411634	1.00152
72.4673	0.411637	1.00147
72.3632	0.411625	1.0015
72.257	0.411629	1.00146
72.1512	0.411617	1.00145
72.0464	0.411615	1.00142
71.9412	0.411599	1.00142
71.8347	0.411599	1.00143
71.7295	0.411588	1.0014
71.6251	0.411592	1.00141
71.5207	0.411594	1.00138
71.4154	0.41157	1.00138
71.3109	0.41159	1.00134
71.2054	0.411584	1.00134
71.0992	0.411584	1.00131
70.9934	0.411576	1.00132
70.8862	0.411573	1.00132
70.7813	0.411556	1.00126
70.6766	0.411549	1.00131
70.5708	0.411556	1.0013
70.4648	0.411565	1.0013
70.3597	0.411551	1.00128
70.2542	0.41153	1.00127
70.1481	0.411539	1.00123
70.0428	0.411513	1.00121
69.9381	0.411541	1.00123
69.8314	0.411528	1.00125
69.7267	0.411503	1.00122
69.6183	0.41152	1.00117
69.5131	0.411513	1.00119
69.4082	0.4115	1.00113
69.3002	0.411505	1.00119
69.194	0.411503	1.00116
69.09	0.411493	1.0011
68.9832	0.411484	1.00114
68.8785	0.411484	1.00113
68.7716	0.411474	1.0011
68.6661	0.411452	1.00111
68.561	0.411457	1.0011
68.4553	0.411459	1.00108
68.3479	0.411455	1.00106
68.2429	0.411458	1.00106
68.1363	0.411458	1.00103
68.0299	0.411453	1.00098
67.9251	0.411438	1.00099
67.8187	0.411428	1.00099
67.7117	0.411431	1.00099
67.6059	0.411433	1.00099
67.5007	0.411427	1.00099
67.3949	0.411424	1.00098
67.2891	0.41141	1.00094
67.1821	0.411417	1.00092
67.0756	0.411406	1.00093
66.9697	0.411398	1.00093
66.8645	0.411391	1.00092
66.7571	0.411401	1.00091
66.6497	0.411381	1.00087
66.5431	0.411386	1.00089
66.4366	0.411376	1.00087
66.3298	0.411376	1.00085
66.2234	0.411361	1.00083
66.1161	0.41138	1.00085
66.0097	0.41136	1.00081
65.9035	0.411354	1.00082
65.7991	0.411363	1.00079
65.6922	0.411362	1.00079
65.5857	0.411342	1.00076
65.4806	0.41134	1.0008
65.373	0.411341	1.00075
65.2679	0.411329	1.00074
65.1619	0.411333	1.00076
65.0565	0.411325	1.00076
64.9511	0.411299	1.00071
64.8447	0.411315	1.00071
64.7381	0.411314	1.00071
64.6308	0.411301	1.00068
64.5266	0.411301	1.00069
64.418	0.411309	1.00067
64.3117	0.411303	1.00061
64.2049	0.411292	1.00065
64.0996	0.411301	1.00064
63.9911	0.411277	1.00061
63.8871	0.411287	1.00061
63.7809	0.411284	1.00063
63.6744	0.411275	1.00062
63.5682	0.411259	1.00059
63.4618	0.411266	1.00061
63.355	0.411262	1.00055
63.2497	0.411259	1.00058
63.1428	0.411248	1.00057
63.0374	0.411245	1.00055
62.9305	0.411236	1.00051
62.824	0.411238	1.00053
62.7182	0.411235	1.00052
62.6105	0.411228	1.00051
62.505	0.411219	1.00048
62.3987	0.411229	1.00048
62.2929	0.411231	1.00045
62.188	0.411223	1.00046
62.0795	0.411219	1.00045
61.9746	0.411206	1.00043
61.87	0.411214	1.00041
61.7642	0.411209	1.00044
61.6574	0.411195	1.00044
61.5517	0.411215	1.00042
61.446	0.411193	1.00041
61.3395	0.411179	1.00038
61.2333	0.411197	1.0004
61.1262	0.41119	1.00039
61.0202	0.411167	1.00035
60.9154	0.411185	1.0004
60.8095	0.41117	1.00035
60.7029	0.411177	1.00031
60.5969	0.411172	1.00036
60.4891	0.411159	1.00034
60.3841	0.411148	1.00028
60.2771	0.411146	1.00033
60.1708	0.411146	1.00029
60.0656	0.411138	1.00031
59.9577	0.411142	1.0003
59.8516	0.411132	1.00027
59.7456	0.411139	1.00024
59.6405	0.411128	1.00023
59.5346	0.411123	1.00023
59.429	0.41111	1.00021
59.3229	0.411106	1.00022
59.2163	0.411106	1.0002
59.1103	0.4111	1.00022
59.0029	0.411098	1.00019
58.8971	0.4111	1.00018
58.7912	0.411096	1.00015
58.684	0.411099	1.00014
58.5774	0.411094	1.00014
58.4708	0.41107	1.00012
58.3648	0.411079	1.00012
58.2586	0.411064	1.00012
58.1534	0.411059	1.00011
58.0472	0.411067	1.00012
57.9406	0.411049	1.00011
57.8349	0.411053	1.00005
57.7298	0.41105	1.00007
57.624	0.411051	1.00003
57.5181	0.41104	1.00002
57.4141	0.411049	1.00004
57.3087	0.411034	0.999998
57.2022	0.411045	1.00001
57.0978	0.411022	0.999999
56.9902	0.411025	1
56.8853	0.411026	0.999976
56.78	0.411018	0.999998
56.6734	0.411018	0.999961
56.5667	0.411004	0.999988
56.4629	0.411017	0.999931
56.3565	0.410996	0.99994
56.2501	0.411001	0.999941
56.1441	0.411005	0.999921
56.0383	0.410983	0.999922
55.9331	0.410982	0.999888
55.8286	0.410972	0.999919
55.7227	0.410979	0.999868
55.6176	0.41099	0.999881
55.5117	0.410962	0.999892
55.4054	0.410954	0.999837
55.2995	0.410946	0.999835
55.1937	0.410955	0.999811
55.0896	0.410969	0.999828
54.9836	0.410953	0.999855
54.8775	0.410944	0.999786
54.7728	0.410945	0.999766
54.6664	0.410948	0.999747
54.5603	0.410947	0.999768
54.455	0.410946	0.999802
54.3482	0.410918	0.999765
54.2427	0.410921	0.999743
54.1369	0.410918	0.999744
54.0299	0.410921	0.999753
53.9249	0.410916	0.999748
53.8182	0.410913	0.999746
53.7131	0.410903	0.99968
53.6061	0.410911	0.999686
53.501	0.410901	0.999679
53.395	0.410904	0.999686
53.2883	0.410883	0.999674
53.1818	0.410876	0.999666
53.0761	0.410888	0.999642
52.9704	0.410892	0.999663
52.8646	0.410877	0.999638
52.758	0.410873	0.999645
52.6525	0.410865	0.999593
52.5448	0.410866	0.999577
52.4388	0.410869	0.999606
52.3332	0.410862	0.999616
52.2278	0.410848	0.999579
52.1226	0.410848	0.999569
52.0165	0.410849	0.999549
51.9104	0.410832	0.999553
51.8043	0.410849	0.999561
51.6995	0.410825	0.999544
51.5936	0.410846	0.99951
51.4873	0.410838	0.999508
51.381	0.410809	0.999512
51.2758	0.410818	0.999469
51.1707	0.41083	0.999512
51.0652	0.410819	0.999452
50.9586	0.410816	0.999503
50.8523	0.410814	0.999484
50.7462	0.410804	0.999414
50.64	0.41081	0.999436
50.533	0.410809	0.999466
50.4278	0.410781	0.999437
50.3211	0.410793	0.999431
50.2154	0.41079	0.999425
50.1078	0.410782	0.999401
50.0008	0.41078	0.999417
49.895	0.410773	0.999414
49.7885	0.410762	0.999346
49.6814	0.41077	0.999375
49.5752	0.410756	0.999368
49.4693	0.410762	0.999349
49.3622	0.410761	0.999342
49.2565	0.410746	0.999326
49.1495	0.410738	0.999299
49.0425	0.410745	0.999319
48.9357	0.410749	0.999286
48.8293	0.410756	0.9993
48.7227	0.410738	0.999297
48.6153	0.410729	0.99926
48.5094	0.410726	0.99924
48.4031	0.410716	0.999259
48.2964	0.410731	0.999269
48.19	0.410713	0.999285
48.0826	0.410727	0.999242
47.9766	0.410709	0.999219
47.87	0.410715	0.999212
47.7636	0.410703	0.999186
47.6564	0.410715	0.999224
47.5499	0.410694	0.999181
47.443	0.410694	0.999215
47.336	0.410702	0.99917
47.2293	0.410697	0.999184
47.1238	0.410697	0.999155
47.0158	0.410684	0.999185
46.9088	0.410662	0.999135
46.8009	0.410663	0.999133
46.6933	0.410674	0.999153
46.5862	0.410675	0.999142
46.4797	0.410672	0.999142
46.3734	0.410678	0.999109
46.267	0.410666	0.999055
46.1606	0.410657	0.999058
46.053	0.410657	0.999084
45.9454	0.410674	0.999087
45.8391	0.410652	0.999081
45.732	0.410641	0.999094
45.623	0.410649	0.999066
45.5172	0.410643	0.999044
45.4098	0.410634	0.999044
45.3013	0.410641	0.999086
45.1944	0.410633	0.999032
45.0868	0.410621	0.999005
44.9804	0.410626	0.999025
44.8725	0.410631	0.999011
44.7653	0.410613	0.998988
44.6591	0.410604	0.999006
44.5515	0.410598	0.998985
44.4441	0.410614	0.998957
44.3366	0.410607	0.998969
44.2291	0.410593	0.998981
44.1223	0.410593	0.998936
44.0151	0.410602	0.998916
43.9083	0.410587	0.998899
43.8015	0.410588	0.998939
43.6927	0.410579	0.998923
43.5862	0.410589	0.998887
43.4779	0.410576	0.998889
43.3702	0.410581	0.998911
43.2627	0.410573	0.998875
43.154	0.410588	0.998876
43.0461	0.410561	0.998855
42.9378	0.410572	0.998878
42.8295	0.410553	0.998848
42.7225	0.410548	0.99886
42.6144	0.410552	0.99884
42.5065	0.410562	0.998877
42.398	0.410555	0.998812
42.2899	0.410546	0.998838
42.1811	0.410559	0.998792
42.0729	0.410534	0.998779
41.965	0.410547	0.998787
41.8573	0.410543	0.998813
41.7497	0.410543	0.998796
41.6412	0.410542	0.998774
41.5329	0.410536	0.998805
41.4253	0.410513	0.998746
41.3181	0.410526	0.998776
41.2094	0.410519	0.998768
41.1012	0.41052	0.998768
40.9928	0.410521	0.998765
40.8845	0.410514	0.998749
40.7771	0.410529	0.998693
40.6669	0.410512	0.998725
40.5583	0.410509	0.998708
40.4505	0.410508	0.99871
40.3421	0.410507	0.998712
40.2338	0.410504	0.998697
40.1249	0.410501	0.998734
40.0151	0.410488	0.998691
39.9057	0.410498	0.998685
39.7968	0.41049	0.998682
39.6874	0.410496	0.998679
39.5792	0.410479	0.998672
39.4701	0.410483	0.998664
39.3605	0.410466	0.998633
39.2522	0.410487	0.998656
39.1427	0.410474	0.998638
39.0335	0.410479	0.998652
38.9248	0.410478	0.998611
38.8162	0.410452	0.998621
38.7069	0.410463	0.998578
38.5979	0.410461	0.998631
38.4888	0.410466	0.998599
38.3799	0.410465	0.998612
38.2706	0.410459	0.998609
38.1606	0.410462	0.998545
38.0498	0.410461	0.998573
37.941	0.410453	0.998567
37.8308	0.410444	0.99858
37.7223	0.41044	0.998577
37.6136	0.410442	0.998563
37.5033	0.410438	0.99857
37.393	0.410431	0.998568
37.2831	0.410439	0.998548
37.1731	0.410441	0.998527
37.0633	0.410431	0.998516
36.9538	0.410441	0.998522
36.8447	0.410427	0.998512
36.7339	0.410425	0.998494
36.6241	0.410417	0.998514
36.5138	0.410429	0.998519
36.4029	0.410426	0.998493
36.2927	0.410415	0.998519
36.1822	0.410433	0.998484
36.0727	0.410415	0.99848
35.962	0.410405	0.99846
35.8528	0.410408	0.99849
35.7428	0.410402	0.998482
35.6337	0.410399	0.998455
35.5231	0.410402	0.998499
35.4119	0.410414	0.998456
35.3019	0.410396	0.998431
35.1904	0.410396	0.998439
35.0807	0.410383	0.998424
34.9708	0.410392	0.998416
34.8603	0.4104	0.998423
34.7499	0.410399	0.998454
34.6381	0.410391	0.998409
34.5281	0.410393	0.99841
34.4183	0.410397	0.998377
34.3093	0.410395	0.998399
34.1994	0.410363	0.998418
34.0885	0.410396	0.998416
33.9782	0.41038	0.998398
33.8691	0.410363	0.998402
33.7588	0.410382	0.998411
33.6483	0.410359	0.998406
33.538	0.410367	0.99833
33.4284	0.410377	0.998408
33.3177	0.410356	0.99837
33.2061	0.410367	0.99833
33.0954	0.410357	0.998375
32.9847	0.410378	0.99832
32.8746	0.410368	0.99834
32.764	0.410359	0.998364
32.6538	0.410351	0.998312
32.5436	0.410361	0.998339
32.4348	0.410367	0.998315
32.3252	0.410346	0.998366
32.2143	0.410341	0.998342
32.1048	0.410346	0.998318
31.9943	0.410349	0.9983
31.8834	0.410364	0.998325
31.771	0.410357	0.998339
31.6609	0.410335	0.998288
31.5505	0.410345	0.998276
31.4406	0.410355	0.998286
31.3315	0.41034	0.998294
31.2205	0.410342	0.998331
31.1104	0.410332	0.998314
31.0004	0.41033	0.998262
30.889	0.410339	0.998285
30.7779	0.41034	0.998309
30.6668	0.410333	0.998272
30.5569	0.410317	0.998279
30.4455	0.410337	0.998254
30.3357	0.410309	0.998248
30.2254	0.410319	0.998271
30.1157	0.410334	0.998274
30.0041	0.410319	0.998256
29.8955	0.410318	0.998217
29.7854	0.410316	0.998267
29.6754	0.410331	0.998198
29.565	0.410315	0.998221
29.4548	0.410322	0.998257
29.3446	0.410321	0.998223
29.2343	0.410316	0.998219
29.1244	0.410309	0.998215
29.0134	0.41031	0.998252
28.9032	0.410307	0.998212
28.7925	0.410313	0.99823
28.6813	0.410306	0.998226
28.5703	0.410313	0.998214
28.461	0.410297	0.998197
28.3508	0.410307	0.9982
28.2411	0.410312	0.998193
28.13	0.410302	0.998207
28.0191	0.410312	0.99819
27.9091	0.410307	0.998208
27.7981	0.410316	0.998169
27.6861	0.410291	0.998192
27.576	0.410304	0.998206
27.4639	0.410325	0.998179
27.3525	0.410303	0.998205
27.2415	0.410306	0.998194
27.1283	0.41033	0.998214
27.0177	0.410313	0.998153
26.9051	0.410306	0.998185
26.7935	0.410303	0.998236
26.6802	0.410304	0.998183
26.5685	0.410297	0.99819
26.4578	0.410291	0.998249
26.345	0.410288	0.998206
26.2331	0.4103	0.99819
26.1197	0.410293	0.998182
26.0079	0.410312	0.998184
25.895	0.410298	0.998169
25.7814	0.4103	0.998154
25.6706	0.410294	0.998146
25.5591	0.410284	0.998176
25.4458	0.410284	0.998158
25.3328	0.410296	0.998206
25.2202	0.410289	0.998171
25.1075	0.410297	0.998176
24.9951	0.410303	0.998161
24.8846	0.410292	0.998137
24.7723	0.410301	0.998137
24.6599	0.4103	0.998166
24.5469	0.410308	0.998149
24.4344	0.410301	0.998168
24.3242	0.410305	0.998182
24.2136	0.410297	0.998157
24.1032	0.410287	0.998178
23.9918	0.410312	0.998175
23.8807	0.410289	0.998195
23.7685	0.410305	0.998179
23.6572	0.4103	0.998187
23.5454	0.410296	0.998168
23.4344	0.410296	0.998143
23.3212	0.410289	0.998205
23.2092	0.410298	0.998148
23.0964	0.410297	0.998187
22.9852	0.410312	0.998176
22.8731	0.410299	0.998165
22.7606	0.410295	0.998166
22.648	0.410307	0.99815
22.5356	0.410292	0.99817
22.4237	0.410293	0.998167
22.3099	0.410312	0.998204
22.1968	0.410297	0.998172
22.0833	0.410311	0.998162
21.9693	0.410303	0.998193
21.8578	0.410288	0.998155
21.7458	0.410309	0.99816
21.6315	0.410314	0.998204
21.5187	0.410314	0.998168
21.4059	0.410317	0.998203
21.293	0.410305	0.998184
21.1812	0.410308	0.998147
21.0675	0.410311	0.998198
20.955	0.410304	0.99821
20.8421	0.410295	0.99821
20.7292	0.410314	0.998218
20.6163	0.410312	0.998187
20.5037	0.410307	0.998194
20.3917	0.410336	0.998202
20.2773	0.410321	0.998185
20.1635	0.410312	0.998163
20.0495	0.410331	0.998209
19.9354	0.410316	0.998205
19.8211	0.41033	0.998193
19.7079	0.410322	0.998262
19.5933	0.410331	0.998228
19.4794	0.410312	0.998205
19.3643	0.410316	0.998252
19.2483	0.410328	0.998215
19.133	0.410325	0.998248
19.0175	0.410321	0.998229
18.9032	0.41032	0.998251
18.7885	0.410339	0.998204
18.6739	0.410329	0.998215
18.557	0.410334	0.998243
18.4418	0.410338	0.998235
18.3262	0.410326	0.998227
18.2109	0.410332	0.998225
18.0932	0.410347	0.998269
17.9757	0.41035	0.998247
17.8595	0.410341	0.998259
17.7414	0.41035	0.998269
17.624	0.410355	0.99824
17.5073	0.41035	0.998253
17.3889	0.41036	0.998291
17.2711	0.410351	0.998298
17.1523	0.410359	0.998276
17.0348	0.410377	0.998297
16.9161	0.410354	0.998308
16.7974	0.410377	0.998298
16.6774	0.410368	0.998322
16.5572	0.410367	0.998299
16.4376	0.410378	0.99832
16.3173	0.410391	0.998363
16.1963	0.410385	0.998306
16.0751	0.410385	0.998363
15.9536	0.410396	0.998342
15.8325	0.410388	0.99834
15.7101	0.4104	0.998366
15.5864	0.410402	0.998398
15.4641	0.410406	0.998383
15.3449	0.410395	0.998382
15.2223	0.410419	0.998409
15.0996	0.410422	0.99839
14.9809	0.410425	0.998418
14.8648	0.410427	0.998425
14.7469	0.410425	0.998434
14.6288	0.410424	0.998406
14.5133	0.410427	0.998465
14.3961	0.410426	0.998472
14.2797	0.410446	0.99848
14.1626	0.410438	0.998483
14.046	0.410451	0.99848
13.9274	0.410452	0.998478
13.8102	0.410451	0.998484
13.6927	0.410461	0.998483
13.5716	0.41047	0.998531
13.4547	0.410463	0.998512
13.3358	0.41048	0.998543
13.216	0.410463	0.998546
13.0968	0.410488	0.998543
12.9746	0.410494	0.998566
12.8536	0.410501	0.99859
12.732	0.410484	0.998572
12.6128	0.410497	0.998612
12.493	0.410504	0.998571
12.3732	0.410515	0.998632
12.2511	0.410527	0.998648
12.129	0.410524	0.998666
12.0063	0.410523	0.998624
11.8861	0.410537	0.998654
11.7632	0.410536	0.998671
11.6388	0.410528	0.998699
11.5173	0.410549	0.998728
11.3951	0.410563	0.998722
11.2707	0.410566	0.998718
11.1433	0.410562	0.998752
11.0174	0.41057	0.998749
10.8916	0.410587	0.998731
10.7659	0.4106	0.998781
10.6408	0.410623	0.998815
10.516	0.410601	0.998823
10.3919	0.41061	0.998813
10.2665	0.410612	0.998832
10.1393	0.410638	0.998874
10.0151	0.410639	0.998905
9.90258	0.410648	0.998962
9.79097	0.410653	0.998908
9.68262	0.410664	0.99893
9.5832	0.410668	0.998935
9.49042	0.410671	0.998998
9.40611	0.410679	0.998999
9.32684	0.410687	0.999023
9.25131	0.410685	0.999033
9.17853	0.410688	0.99906
9.10812	0.410696	0.999072
9.03855	0.410692	0.999078
8.96814	0.4107	0.999097
8.89663	0.410705	0.999118
8.82541	0.410698	0.999111
8.75866	0.410715	0.99912
8.69582	0.410718	0.999139
8.63526	0.410715	0.999129
8.57559	0.410743	0.999148
8.51511	0.41074	0.99916
8.45574	0.410734	0.999144
8.39534	0.410737	0.999185
8.3383	0.410738	0.999193
8.28021	0.410754	0.999186
8.22224	0.410759	0.999253
8.16358	0.410766	0.999247
8.10431	0.410761	0.999232
8.04462	0.410771	0.999239
7.98473	0.410776	0.999242
7.92692	0.410784	0.999279
7.86845	0.410784	0.999293
7.80931	0.410791	0.999309
7.75	0.410798	0.999296
7.68885	0.410804	0.999321
7.63465	0.410793	0.999332
7.5849	0.410802	0.999352
7.54049	0.410801	0.999353
7.49634	0.410803	0.999369
7.4532	0.410816	0.999386
7.40962	0.410822	0.999402
7.36563	0.410815	0.999374
7.32245	0.410818	0.999397
7.27869	0.410817	0.999394
7.23473	0.410832	0.9994
7.19092	0.410835	0.999432
7.14957	0.410832	0.999447
7.10825	0.410833	0.999429
7.06667	0.410839	0.999435
7.02479	0.410857	0.999434
6.98294	0.410853	0.99947
6.9405	0.410869	0.999478
6.89841	0.41086	0.999469
6.85538	0.41086	0.999473
6.81541	0.410877	0.999487
6.77489	0.410882	0.99953
6.7339	0.410878	0.999522
6.69309	0.410883	0.99956
6.65219	0.410875	0.999539
6.61059	0.410912	0.999538
6.56952	0.41089	0.99958
6.52771	0.410888	0.999591
6.48696	0.4109	0.999582
6.44709	0.410895	0.999593
6.4079	0.410916	0.999574
6.36822	0.4109	0.999664
6.32887	0.4109	0.999611
6.28891	0.410931	0.999606
6.24873	0.410925	0.999634
6.20866	0.410922	0.999622
6.16843	0.410934	0.999674
6.12902	0.41094	0.999636
6.09121	0.410921	0.999636
6.05327	0.410949	0.99971
6.01473	0.410941	0.999696
5.97703	0.410953	0.999688
5.93853	0.410968	0.999718
5.89989	0.410953	0.999732
5.86113	0.410966	0.999687
5.82252	0.410958	0.999754
5.78634	0.410965	0.999734
5.74978	0.410969	0.999763
5.71367	0.41099	0.9998
5.67739	0.41099	0.999765
5.64092	0.410994	0.999795
5.60457	0.410994	0.999776
5.56804	0.410987	0.999793
5.53116	0.411008	0.999804
5.49487	0.411005	0.999853
5.4611	0.410996	0.999855
5.42661	0.410998	0.999865
5.39218	0.41101	0.999865
5.3586	0.411002	0.999846
5.32388	0.411016	0.999898
5.28979	0.411017	0.999891
5.25573	0.411033	0.999868
5.22149	0.411024	0.999873
5.18751	0.411013	0.999904
5.15531	0.411025	0.999883
5.124	0.411028	0.999918
5.09284	0.411034	0.999919
5.06114	0.411046	0.999959
5.02963	0.411045	0.999938
4.9982	0.411044	0.99991
4.96689	0.411043	0.999938
4.93579	0.411047	0.999947
4.90472	0.411064	0.99996
4.87388	0.41105	0.99999
4.84539	0.41105	0.999988
4.81697	0.411052	0.999986
4.7893	0.41105	0.999983
4.76146	0.411058	0.999993
4.73351	0.411048	1.00003
4.7064	0.411059	1
4.67882	0.411043	0.999999
4.65156	0.411052	1.00001
4.62465	0.411044	1
4.59751	0.411057	1.00002
4.57213	0.411052	0.999995
4.54627	0.411045	1.00002
4.51975	0.411064	0.999982
4.49408	0.411062	1
4.46771	0.41106	0.999985
4.44205	0.411069	1.00002
4.41625	0.411058	1.00001
4.39107	0.411058	0.999988
4.3651	0.411062	1.00003
4.33929	0.411054	1.00003
4.31428	0.411061	1.00002
4.28927	0.411057	1.00005
4.26417	0.411056	1.00002
4.23885	0.411067	1.00002
4.21396	0.411074	1.00003
4.18921	0.41104	1.00001
4.1643	0.411062	1.00003
4.13387	0.411068	1.00002
4.08521	0.411056	1.00001
4.02797	0.411075	1.00004
3.97128	0.411056	1.00006
3.9131	0.411054	0.999976
3.8533	0.411059	1.00003
3.7963	0.411061	1.00004
3.73888	0.411055	1.00001
3.68243	0.411056	1.00006
3.62633	0.411046	1.00002
3.58961	0.411055	1.00001
3.56447	0.411061	1.00002
3.53621	0.411045	1.00003
3.507	0.41105	1.00001
3.47735	0.411043	1.00001
3.44956	0.411052	0.999991
3.4221	0.411064	1.00001
3.39455	0.411048	1.00003
3.36775	0.411047	0.999987
3.3407	0.411044	1
3.31412	0.411034	0.999983
3.2891	0.411035	1
3.26301	0.411038	1.00003
3.23748	0.411043	0.999995
3.21161	0.411044	0.999994
3.18648	0.411032	0.999986
3.16107	0.411033	0.999961
3.13648	0.411034	0.999964
3.11219	0.411029	0.999971
3.08678	0.411028	0.999984
3.06229	0.411031	0.999985
3.03776	0.411018	0.999956
3.01302	0.411026	0.999959
2.98844	0.411039	0.999961
2.9649	0.411018	0.99995
2.94118	0.411022	0.999946
2.91289	0.411026	0.999955
2.88262	0.411022	0.999922
2.84972	0.411015	0.999941
2.80502	0.411005	0.999973
2.7537	0.411017	0.999923
2.69863	0.411003	0.999933
2.64496	0.411006	0.999942
2.59503	0.411003	0.999933
2.54552	0.410999	0.999914
2.49776	0.410996	0.999892
2.45208	0.410989	0.999919
2.40751	0.410989	0.999886
2.36416	0.410977	0.999892
2.32378	0.410976	0.999885
2.2852	0.410964	0.999876
2.24596	0.410953	0.999869
2.2086	0.410963	0.999851
2.17434	0.410956	0.999851
2.14093	0.410948	0.999823
2.10792	0.410946	0.99982
2.07771	0.410925	0.999791
2.04902	0.410936	0.999764
2.02123	0.410931	0.999788
1.99386	0.41092	0.999771
1.96743	0.410915	0.999752
1.94302	0.410921	0.999747
1.91734	0.410912	0.999695
1.89245	0.410901	0.999722
1.86795	0.410896	0.999711
1.84425	0.41091	0.999685
1.82083	0.410907	0.999671
1.79665	0.410896	0.999686
1.77267	0.410884	0.999663
1.74903	0.410883	0.999637
1.72612	0.41087	0.999625
1.70313	0.410884	0.999658
1.68037	0.410867	0.999652
1.6581	0.410867	0.999626
1.63614	0.410871	0.999595
1.61448	0.410872	0.999594
1.59273	0.41086	0.999562
1.57137	0.410869	0.999595
1.54969	0.410867	0.999554
