# 'Tdn_K_110.2G'	'Rdn_Ohm_110.2G'	'Rdn/R5k_Ohm_110.2G'
84.6131	0.413465	1.00481
84.5092	0.413469	1.0048
84.4056	0.413461	1.00485
84.3016	0.413447	1.00475
84.1976	0.413448	1.00475
84.0942	0.413436	1.00476
83.9888	0.413423	1.00474
83.8872	0.413422	1.00471
83.7819	0.413423	1.00471
83.6795	0.413395	1.00468
83.5766	0.413392	1.00465
83.4724	0.413393	1.00465
83.3697	0.413382	1.00465
83.2661	0.413385	1.00458
83.1625	0.413372	1.00457
83.0606	0.413378	1.00457
82.955	0.413372	1.00455
82.8511	0.413357	1.00456
82.7499	0.413352	1.00452
82.647	0.41333	1.00454
82.5427	0.413323	1.00453
82.4408	0.413298	1.00449
82.3366	0.413301	1.00448
82.2325	0.413288	1.00442
82.13	0.413266	1.00441
82.0266	0.413267	1.00434
81.9244	0.413272	1.00435
81.8209	0.413252	1.00432
81.7164	0.413217	1.00427
81.6137	0.413232	1.00427
81.5101	0.41321	1.00428
81.407	0.413197	1.00423
81.3068	0.413201	1.00415
81.2036	0.413192	1.00418
81.0997	0.413181	1.00413
80.997	0.41319	1.0041
80.8939	0.413168	1.00411
80.7899	0.41317	1.00409
80.6887	0.413161	1.00406
80.5845	0.413136	1.00408
80.4814	0.413133	1.00403
80.3778	0.413128	1.00403
80.2739	0.413133	1.00401
80.1705	0.413125	1.00395
80.0671	0.413122	1.00394
79.9629	0.41311	1.00393
79.8592	0.413115	1.00394
79.756	0.413094	1.00393
79.6523	0.413102	1.00392
79.5493	0.413099	1.00389
79.4475	0.413092	1.0039
79.3438	0.413064	1.00385
79.2392	0.413071	1.00387
79.1358	0.413055	1.00386
79.0316	0.413055	1.00385
78.9283	0.413065	1.00378
78.8248	0.413046	1.00379
78.7216	0.413036	1.00375
78.6179	0.41303	1.00375
78.5143	0.413031	1.00378
78.4097	0.413003	1.00373
78.3067	0.413011	1.00371
78.2034	0.412999	1.00369
78.1002	0.41298	1.0037
77.9964	0.412989	1.00363
77.8922	0.412982	1.00365
77.7905	0.412976	1.00362
77.6858	0.412975	1.00357
77.5832	0.41296	1.00359
77.4787	0.412967	1.00358
77.3752	0.412946	1.00356
77.2709	0.412954	1.00356
77.1668	0.412893	1.00352
77.0636	0.412889	1.00354
76.9595	0.412889	1.00349
76.8548	0.412874	1.00351
76.7516	0.412886	1.00336
76.6475	0.412873	1.00335
76.5452	0.412852	1.00335
76.4411	0.412836	1.00331
76.3379	0.412851	1.00334
76.2325	0.412849	1.00331
76.1287	0.412838	1.00326
76.0261	0.412832	1.00322
75.9219	0.412818	1.00326
75.8192	0.412816	1.00325
75.7165	0.412812	1.00323
75.6125	0.412801	1.00321
75.5091	0.412791	1.00318
75.4066	0.41279	1.00317
75.3042	0.412791	1.00316
75.2005	0.412791	1.00314
75.0961	0.41277	1.00311
74.9929	0.412766	1.00311
74.8881	0.412769	1.00311
74.7842	0.412771	1.00311
74.6798	0.412747	1.00306
74.5763	0.412735	1.00305
74.4714	0.41276	1.00306
74.3675	0.412729	1.00306
74.2649	0.412713	1.00301
74.1608	0.412704	1.00298
74.0568	0.412693	1.00304
73.9527	0.412684	1.00296
73.8488	0.412694	1.00292
73.7464	0.412662	1.0029
73.6401	0.412672	1.00288
73.5373	0.412664	1.00285
73.435	0.412661	1.00288
73.33	0.41266	1.0028
73.2265	0.412636	1.00282
73.1228	0.412629	1.0028
73.0199	0.412628	1.0028
72.9162	0.412617	1.00279
72.8128	0.41262	1.00274
72.7087	0.412617	1.00272
72.6066	0.412557	1.00272
72.5023	0.412537	1.00269
72.3987	0.412536	1.0027
72.2943	0.412527	1.00269
72.1899	0.412532	1.00255
72.0851	0.412533	1.0025
71.9813	0.412529	1.00249
71.8797	0.41252	1.00247
71.7754	0.412522	1.00248
71.6718	0.412499	1.00249
71.5675	0.412503	1.00248
71.4631	0.412503	1.00245
71.359	0.412484	1.00246
71.2551	0.412476	1.0024
71.1502	0.412472	1.00241
71.0438	0.41248	1.00241
70.9395	0.412468	1.00237
70.8353	0.41246	1.00235
70.7318	0.412446	1.00234
70.6291	0.412453	1.00236
70.5241	0.412446	1.00233
70.4184	0.412429	1.00231
70.3131	0.412432	1.00228
70.2092	0.41242	1.00229
70.1041	0.412426	1.00227
69.9989	0.412402	1.00223
69.8937	0.412411	1.00224
69.7888	0.412389	1.00221
69.6847	0.412388	1.00223
69.5798	0.412399	1.00217
69.4746	0.412374	1.00219
69.3696	0.412379	1.00214
69.2653	0.412376	1.00213
69.1583	0.412367	1.00216
69.0538	0.412356	1.0021
68.9476	0.412354	1.00211
68.841	0.412328	1.0021
68.735	0.412338	1.00208
68.6299	0.41234	1.00206
68.5256	0.412325	1.00205
68.4189	0.41232	1.00199
68.3149	0.412317	1.00201
68.2083	0.412319	1.00202
68.1018	0.412293	1.00198
67.9944	0.412301	1.00197
67.8882	0.412288	1.00196
67.7813	0.412283	1.00197
67.6763	0.412279	1.0019
67.5701	0.412282	1.00192
67.4635	0.412271	1.00189
67.3587	0.412266	1.00188
67.2533	0.412269	1.00187
67.1472	0.41226	1.00188
67.0414	0.41226	1.00185
66.9349	0.412245	1.00184
66.8289	0.412243	1.00185
66.7215	0.412223	1.00182
66.6151	0.412228	1.00182
66.5086	0.412219	1.00179
66.4017	0.41222	1.00178
66.2935	0.412211	1.00173
66.187	0.412209	1.00175
66.0794	0.412197	1.00172
65.9728	0.412175	1.00173
65.8646	0.412161	1.0017
65.7574	0.412157	1.0017
65.6502	0.412154	1.00167
65.5423	0.41215	1.00162
65.4367	0.412145	1.00158
65.3302	0.412135	1.00157
65.2231	0.412138	1.00157
65.1158	0.412133	1.00155
65.0088	0.412129	1.00154
64.9022	0.412117	1.00152
64.7943	0.412112	1.00153
64.6867	0.412097	1.00151
64.5803	0.412112	1.0015
64.4734	0.412098	1.00147
64.3649	0.412093	1.00146
64.2566	0.412086	1.00143
64.1504	0.412077	1.00146
64.0439	0.412071	1.00143
63.9398	0.412078	1.00142
63.8317	0.412062	1.0014
63.7236	0.412053	1.00138
63.6151	0.412063	1.00136
63.5077	0.412051	1.00138
63.4008	0.412053	1.00134
63.2928	0.412033	1.00132
63.1862	0.412034	1.00134
63.0762	0.412036	1.00131
62.9697	0.412011	1.00132
62.8625	0.412021	1.00127
62.7546	0.411986	1.00127
62.6467	0.411972	1.00128
62.5389	0.411973	1.00122
62.4327	0.411961	1.00124
62.3242	0.411975	1.00116
62.2169	0.411956	1.00112
62.1099	0.411987	1.00112
62.0014	0.411969	1.0011
61.8939	0.411975	1.00113
61.7865	0.411965	1.00108
61.6789	0.411948	1.00116
61.5718	0.411952	1.00111
61.4646	0.411938	1.00113
61.3571	0.411964	1.0011
61.2501	0.411965	1.00106
61.1416	0.411972	1.00107
61.034	0.411948	1.00104
60.927	0.411946	1.0011
60.8193	0.411953	1.00111
60.7105	0.41195	1.00112
60.603	0.411949	1.00107
60.496	0.411938	1.00106
60.3888	0.411927	1.00108
60.2814	0.411921	1.00107
60.1741	0.411922	1.00107
60.0652	0.411921	1.00104
59.9571	0.41192	1.00101
59.8478	0.411908	1.001
59.7399	0.411889	1.001
59.6326	0.41189	1.001
59.5239	0.411892	1.001
59.4149	0.411898	1.00097
59.3081	0.411898	1.00092
59.1996	0.411892	1.00092
59.0917	0.411888	1.00093
58.9843	0.411869	1.00094
58.8768	0.411873	1.00094
58.7694	0.411862	1.00093
58.6612	0.411856	1.00092
58.5541	0.411852	1.00087
58.4449	0.411828	1.00088
58.337	0.41184	1.00086
58.2274	0.411834	1.00084
58.1185	0.411832	1.00083
58.0102	0.411826	1.00077
57.9012	0.411827	1.0008
57.7912	0.411813	1.00079
57.6837	0.411822	1.00078
57.5759	0.411812	1.00077
57.4677	0.411813	1.00077
57.3609	0.411792	1.00074
57.2516	0.411788	1.00076
57.1429	0.411788	1.00073
57.0347	0.411791	1.00074
56.9256	0.411787	1.00069
56.8171	0.411777	1.00068
56.7091	0.41176	1.00067
56.6013	0.41177	1.00068
56.493	0.411757	1.00067
56.3852	0.411763	1.00065
56.276	0.411738	1.00061
56.1679	0.411734	1.00063
56.0581	0.411737	1.0006
55.9498	0.411755	1.00061
55.8414	0.411735	1.00055
55.7328	0.411731	1.00054
55.6243	0.411718	1.00055
55.5169	0.41172	1.00059
55.4083	0.411707	1.00055
55.3007	0.411703	1.00054
55.1915	0.411709	1.00051
55.0827	0.411694	1.00051
54.9757	0.411691	1.00048
54.8685	0.411703	1.00047
54.7587	0.411684	1.00048
54.6513	0.41169	1.00045
54.5429	0.411669	1.00044
54.4338	0.411666	1.00047
54.3253	0.411662	1.00042
54.217	0.411661	1.00044
54.1091	0.411663	1.00039
54.0001	0.411659	1.00038
53.8918	0.411654	1.00037
53.7829	0.411634	1.00037
53.6752	0.411629	1.00037
53.5675	0.411632	1.00036
53.459	0.411623	1.00035
53.3506	0.41162	1.0003
53.2423	0.411622	1.00029
53.1345	0.411621	1.0003
53.0264	0.411606	1.00028
52.9173	0.411601	1.00027
52.8088	0.411609	1.00027
52.7028	0.411607	1.00027
52.5917	0.41159	1.00023
52.4851	0.411583	1.00022
52.3774	0.411596	1.00024
52.2694	0.411589	1.00024
52.1604	0.411587	1.0002
52.0528	0.411564	1.00018
51.944	0.411563	1.00021
51.8354	0.411558	1.00019
51.7263	0.41157	1.00019
51.6183	0.411555	1.00013
51.5089	0.411555	1.00013
51.4017	0.411554	1.00012
51.2927	0.41155	1.00015
51.1843	0.411518	1.00011
51.0757	0.411537	1.00011
50.9665	0.411532	1.00011
50.8559	0.41154	1.0001
50.7471	0.411527	1.00002
50.6385	0.411516	1.00007
50.5301	0.411517	1.00005
50.4201	0.411508	1.00007
50.3113	0.411508	1.00004
50.203	0.411492	1.00001
50.0947	0.411501	1.00002
49.9863	0.411492	0.999994
49.8785	0.411488	0.999995
49.7685	0.411482	0.999957
49.6587	0.411479	0.999979
49.5504	0.41148	0.999957
49.4415	0.411479	0.999946
49.3317	0.411468	0.999933
49.2229	0.411479	0.999926
49.1142	0.411453	0.999928
49.0053	0.41145	0.999925
48.8972	0.411456	0.999898
48.788	0.411447	0.999925
48.679	0.411437	0.999861
48.5699	0.411431	0.999854
48.4601	0.411441	0.999869
48.3506	0.41144	0.999846
48.2417	0.411431	0.999822
48.1328	0.411435	0.999808
48.0245	0.41142	0.999833
47.9157	0.411406	0.99983
47.8062	0.4114	0.999809
47.6961	0.411413	0.999818
47.5861	0.411403	0.999781
47.4763	0.411389	0.999747
47.3679	0.411397	0.999733
47.2589	0.411409	0.999764
47.1486	0.411389	0.999741
47.0391	0.411396	0.999707
46.9293	0.411394	0.999725
46.8199	0.411382	0.999755
46.7098	0.411377	0.999707
46.6007	0.411391	0.999723
46.4907	0.411362	0.999717
46.3815	0.411356	0.999688
46.2735	0.411357	0.999677
46.1628	0.411354	0.99971
46.0535	0.411357	0.999641
45.943	0.411346	0.999625
45.8324	0.411334	0.999629
45.7225	0.411348	0.999622
45.6125	0.411343	0.999627
45.5034	0.411329	0.999602
45.3938	0.411335	0.999573
45.2841	0.411327	0.999606
45.1724	0.41133	0.999595
45.0608	0.411323	0.99956
44.951	0.411324	0.999574
44.8407	0.41131	0.999554
44.7308	0.411304	0.999563
44.621	0.411299	0.999546
44.5123	0.411314	0.999548
44.4014	0.411297	0.999514
44.291	0.411295	0.999499
44.1802	0.411272	0.999487
44.0697	0.411285	0.999523
43.9597	0.41128	0.999482
43.8509	0.411288	0.999479
43.7403	0.411277	0.999421
43.6302	0.411276	0.999453
43.5189	0.411269	0.999441
43.4083	0.411273	0.999461
43.2974	0.411259	0.999433
43.1861	0.411268	0.99943
43.0759	0.411257	0.999415
42.965	0.411246	0.999424
42.8545	0.411251	0.999391
42.7439	0.411238	0.999411
42.6343	0.411239	0.999385
42.5241	0.411242	0.999358
42.4136	0.411235	0.999372
42.3026	0.411223	0.999338
42.1912	0.411219	0.999342
42.081	0.41122	0.999349
41.971	0.411232	0.999331
41.8586	0.411211	0.999304
41.7461	0.411219	0.999293
41.6352	0.411218	0.999296
41.5228	0.411197	0.999325
41.4112	0.411201	0.999272
41.2993	0.411193	0.999292
41.1878	0.4112	0.999291
41.0763	0.411189	0.99924
40.965	0.411195	0.99925
40.8535	0.411195	0.999229
40.7415	0.411199	0.999247
40.6298	0.411186	0.99922
40.5176	0.41117	0.999235
40.4061	0.411175	0.999234
40.2946	0.411162	0.999244
40.1825	0.411166	0.999213
40.0698	0.411168	0.999174
39.9586	0.41115	0.999185
39.8462	0.411151	0.999154
39.7339	0.41115	0.999163
39.6223	0.411146	0.99917
39.5106	0.411155	0.999126
39.3984	0.411131	0.999128
39.2854	0.411139	0.999124
39.173	0.411128	0.999115
39.0601	0.411117	0.999137
38.946	0.411132	0.999079
38.8323	0.411128	0.999099
38.7205	0.411107	0.999071
38.6063	0.411113	0.999044
38.4932	0.411103	0.999081
38.381	0.411112	0.999072
38.2672	0.411109	0.99902
38.1557	0.411106	0.999036
38.0423	0.411104	0.99901
37.929	0.411089	0.999033
37.8148	0.411106	0.999025
37.7024	0.411088	0.999017
37.5907	0.411099	0.999014
37.4787	0.411092	0.998977
37.3666	0.411086	0.999017
37.2532	0.411079	0.998974
37.1414	0.411072	0.999002
37.0288	0.411083	0.998984
36.9162	0.411068	0.998969
36.8025	0.411073	0.998954
36.6891	0.411063	0.998935
36.5766	0.411074	0.998961
36.4635	0.411081	0.998927
36.35	0.411058	0.998939
36.2371	0.411056	0.998913
36.1247	0.411055	0.99894
36.0123	0.411046	0.998956
35.9	0.411051	0.998902
35.7861	0.411046	0.998896
35.6735	0.411028	0.998894
35.5598	0.411033	0.998873
35.4457	0.411037	0.998883
35.3316	0.411029	0.998871
35.2193	0.411028	0.998829
35.1044	0.411022	0.998841
34.9898	0.411031	0.998851
34.8768	0.411024	0.998832
34.7623	0.41103	0.998827
34.6488	0.411021	0.998814
34.535	0.411014	0.998837
34.4232	0.411011	0.998819
34.3103	0.411013	0.998833
34.1966	0.411002	0.998813
34.0837	0.411	0.998795
33.9708	0.410995	0.998788
33.8561	0.410996	0.998792
33.7421	0.411002	0.998766
33.6279	0.410993	0.998761
33.514	0.41099	0.998749
33.3996	0.410997	0.998752
33.2858	0.410992	0.998766
33.1729	0.410978	0.998743
33.0598	0.410972	0.998737
32.9458	0.410983	0.998754
32.8329	0.41098	0.99874
32.7189	0.41097	0.998708
32.605	0.410971	0.998692
32.491	0.410974	0.998719
32.3772	0.410969	0.998713
32.2635	0.410969	0.998687
32.15	0.410965	0.99869
32.0365	0.410963	0.998697
31.9221	0.410965	0.998685
31.8092	0.410952	0.998686
31.6935	0.410956	0.998676
31.5796	0.410947	0.99867
31.4653	0.410951	0.998674
31.3522	0.410942	0.998645
31.2383	0.41094	0.998653
31.1242	0.410941	0.998633
31.0091	0.410958	0.998642
30.895	0.410929	0.99862
30.7792	0.410949	0.998615
30.6639	0.41093	0.998618
30.549	0.410932	0.99866
30.4335	0.410938	0.998587
30.3185	0.410933	0.998637
30.2026	0.410928	0.998591
30.0871	0.410935	0.998594
29.9716	0.410941	0.998609
29.8567	0.41094	0.998599
29.7398	0.410928	0.998586
29.624	0.410932	0.998602
29.5092	0.410932	0.998616
29.3934	0.410918	0.998616
29.2765	0.410913	0.998584
29.1608	0.410906	0.998596
29.0456	0.410904	0.998595
28.9296	0.410913	0.998562
28.8133	0.410922	0.998549
28.6946	0.410901	0.998532
28.5789	0.410903	0.998527
28.4649	0.410902	0.998549
28.3509	0.410892	0.998571
28.2361	0.41089	0.998519
28.1195	0.410886	0.998524
28.0031	0.410898	0.998523
27.8849	0.410898	0.998498
27.7705	0.410898	0.998494
27.6531	0.410884	0.998483
27.5368	0.410889	0.998512
27.421	0.410878	0.998512
27.3044	0.410886	0.998514
27.1867	0.410887	0.99848
27.0706	0.410886	0.99849
26.9541	0.410888	0.998464
26.8381	0.410877	0.998485
26.7202	0.41088	0.998486
26.6045	0.410876	0.998483
26.4872	0.41088	0.998489
26.3694	0.410867	0.998461
26.2509	0.410881	0.99847
26.1323	0.410878	0.998458
26.0159	0.410891	0.998468
25.8976	0.410878	0.998438
25.7785	0.410866	0.998471
25.6617	0.41086	0.998463
25.5421	0.410871	0.998495
25.4233	0.410864	0.998463
25.3059	0.410863	0.998435
25.187	0.410875	0.998421
25.0687	0.410863	0.998447
24.9508	0.410865	0.99843
24.8328	0.410888	0.998427
24.7153	0.410865	0.998456
24.5972	0.410873	0.998429
24.4783	0.410855	0.998433
24.3616	0.410859	0.998489
24.2437	0.41086	0.998432
24.1233	0.410853	0.998451
24.0047	0.410858	0.998407
23.8859	0.410862	0.998419
23.7691	0.410869	0.998421
23.6503	0.410861	0.998404
23.5327	0.41086	0.998416
23.4165	0.410852	0.998426
23.299	0.410851	0.998441
23.1814	0.410855	0.998423
23.0654	0.41085	0.998421
22.9486	0.410852	0.998401
22.8307	0.41086	0.9984
22.7135	0.410861	0.998409
22.5944	0.410859	0.998397
22.4761	0.410847	0.998401
22.3584	0.41084	0.998419
22.2397	0.410852	0.998423
22.1184	0.410851	0.998419
21.9983	0.410852	0.998388
21.879	0.410844	0.998372
21.7588	0.410858	0.998401
21.6382	0.41085	0.998398
21.5191	0.41086	0.998401
21.3981	0.41085	0.998382
21.2787	0.410866	0.998415
21.1569	0.410836	0.998396
21.036	0.410856	0.998421
20.9138	0.410857	0.998396
20.7945	0.410856	0.998436
20.6744	0.410856	0.998363
20.5543	0.410858	0.998411
20.4309	0.410862	0.998412
20.3091	0.410858	0.99841
20.1864	0.410858	0.998411
20.0628	0.410862	0.998414
19.9413	0.410853	0.998424
19.8138	0.410869	0.998416
19.6906	0.410846	0.998416
19.568	0.410859	0.998426
19.4425	0.41086	0.998403
19.3194	0.410856	0.998442
19.1909	0.410864	0.998387
19.0661	0.410868	0.998417
18.9379	0.410853	0.998421
18.8111	0.410866	0.99841
18.6827	0.410869	0.99843
18.5522	0.410869	0.998439
18.4242	0.41087	0.998404
18.2975	0.410875	0.998435
18.169	0.410871	0.998443
18.0435	0.410873	0.998441
17.92	0.410889	0.998445
17.792	0.410879	0.998456
17.6668	0.410877	0.998447
17.5408	0.410888	0.998452
17.4165	0.410897	0.998491
17.2897	0.410872	0.998466
17.1638	0.41088	0.998461
17.0395	0.410892	0.998487
16.9153	0.410885	0.99851
16.7889	0.41089	0.99845
16.6699	0.4109	0.998468
16.5456	0.410896	0.998499
16.4243	0.410902	0.99848
16.3042	0.410891	0.998493
16.1819	0.410897	0.998519
16.0579	0.410899	0.998507
15.937	0.410905	0.998523
15.817	0.410908	0.998495
15.6939	0.410921	0.99851
15.569	0.410932	0.998515
15.4482	0.410906	0.99853
15.3264	0.410925	0.998536
15.2035	0.410905	0.99857
15.08	0.410934	0.998595
14.9554	0.410934	0.998533
14.8369	0.410932	0.998577
14.7427	0.410932	0.998529
14.6501	0.410942	0.998599
14.5632	0.410934	0.998601
14.4794	0.410933	0.998596
14.3958	0.410963	0.998594
14.3157	0.410946	0.99862
14.2379	0.41095	0.998601
14.1638	0.410953	0.998598
14.0925	0.410934	0.99867
14.0265	0.410957	0.998629
13.9612	0.410958	0.998639
13.8994	0.410953	0.998647
13.8363	0.41096	0.9986
13.7744	0.410952	0.998655
13.7131	0.410959	0.998658
13.6506	0.410956	0.998647
13.5883	0.410963	0.998663
13.5274	0.410963	0.998645
13.468	0.410955	0.998661
13.4064	0.410972	0.998654
13.3464	0.410972	0.998671
13.2849	0.410979	0.998671
13.223	0.410966	0.998651
13.1614	0.410998	0.998694
13.0981	0.410977	0.998692
13.0339	0.410987	0.998708
12.9712	0.410975	0.998679
12.9094	0.410984	0.998757
12.8455	0.410988	0.998704
12.7819	0.410993	0.998729
12.7179	0.410986	0.9987
12.6529	0.410995	0.998721
12.5867	0.411001	0.998732
12.5197	0.410993	0.998742
12.4537	0.411012	0.998725
12.3886	0.410999	0.998748
12.3224	0.411017	0.998762
12.2544	0.411012	0.998743
12.1859	0.411006	0.998789
12.1168	0.411024	0.998758
12.0467	0.411023	0.998801
11.9765	0.411023	0.998789
11.9078	0.411021	0.998775
11.8382	0.411022	0.998818
11.7673	0.411037	0.998818
11.6948	0.411035	0.998815
11.6213	0.411039	0.998813
11.5472	0.411047	0.998814
11.4741	0.411054	0.998851
11.4011	0.411055	0.998846
11.3271	0.411049	0.998855
11.2522	0.41105	0.998874
11.1766	0.411069	0.998892
11.0992	0.411061	0.998893
11.0202	0.411077	0.99888
10.9421	0.411077	0.998881
10.865	0.411075	0.998928
10.7857	0.41108	0.99891
10.7065	0.411081	0.998947
10.6244	0.411086	0.998948
10.5425	0.411094	0.998942
10.4606	0.411096	0.998954
10.3788	0.411097	0.998957
10.2955	0.411116	0.99897
10.2095	0.411108	0.998988
10.1241	0.411111	0.998995
10.0386	0.41112	0.998995
9.95209	0.411126	0.999043
9.86621	0.411141	0.999023
9.77623	0.411125	0.99903
9.6855	0.411139	0.999053
9.59494	0.411136	0.999067
9.50601	0.411152	0.999104
9.41472	0.411163	0.999065
9.32074	0.411167	0.999098
9.22419	0.411165	0.999092
9.13177	0.411182	0.999129
9.03679	0.411189	0.999157
8.93894	0.411197	0.999167
8.84009	0.411195	0.999161
8.74207	0.411208	0.999204
8.64311	0.411201	0.999221
8.54162	0.41123	0.999238
8.43763	0.411221	0.999235
8.33611	0.411231	0.999267
8.23165	0.411229	0.99925
8.12714	0.411254	0.999321
8.0178	0.411249	0.999299
7.91247	0.411266	0.999321
7.80595	0.411276	0.999316
7.69503	0.411275	0.999377
7.58141	0.411285	0.999365
7.47164	0.411295	0.999407
7.36064	0.411313	0.999432
7.24332	0.411309	0.999429
7.12904	0.411334	0.999453
7.01261	0.41134	0.999478
6.89478	0.411358	0.999522
6.77724	0.411355	0.999511
6.65721	0.411366	0.999571
6.53545	0.41138	0.999588
6.41428	0.411387	0.99963
6.29235	0.41141	0.999623
6.16469	0.411411	0.99965
6.0415	0.411433	0.999683
5.91682	0.411426	0.9997
5.78852	0.411455	0.999757
5.66373	0.411459	0.99976
5.53459	0.411468	0.999813
5.40717	0.411481	0.999796
5.27873	0.4115	0.999867
5.14766	0.411509	0.999875
5.0217	0.411511	0.999898
4.88884	0.4115	0.99993
4.76172	0.411516	0.999976
4.63256	0.411519	0.999998
4.50467	0.411517	1
4.37666	0.411526	0.999975
4.25026	0.411509	1.00002
4.12723	0.411523	1.00002
4.0008	0.411516	1.00002
3.87893	0.411511	1.00004
3.75998	0.411509	0.999997
3.6385	0.411501	1.00003
3.52382	0.411501	1.00001
3.40889	0.411509	1
3.29734	0.411495	0.999997
3.1885	0.411493	0.999979
3.08446	0.411479	0.999979
2.98016	0.411477	0.999998
2.88156	0.411473	0.999963
2.78529	0.411474	0.999958
2.69211	0.411452	0.999924
2.60344	0.411454	0.99992
2.51633	0.411447	0.999909
2.43559	0.411428	0.999913
2.35609	0.411424	0.99986
2.2823	0.411406	0.999863
2.20921	0.411413	0.999846
2.14256	0.411387	0.9998
2.07817	0.411388	0.999791
2.01802	0.41137	0.999748
1.95933	0.411368	0.999765
1.90661	0.411344	0.9997
1.85536	0.411343	0.999704
1.80814	0.411343	0.99966
1.76343	0.411348	0.999655
1.72098	0.411337	0.999597
1.68279	0.411338	0.999594
1.64565	0.411331	0.999593
1.61174	0.411338	0.999606
1.58265	0.411322	0.999581
1.5572	0.411323	0.999582
1.53039	0.411326	0.999564
1.51493	0.411321	0.999583
