# 'raman shift'	'Int_5.6GPa_1'
849.303	10458.8
849.926	10446.3
850.549	10530.6
851.171	10505.6
851.794	10583.8
852.416	10411.9
853.039	10614.4
853.661	10568.1
854.284	10549.4
854.906	10518.8
855.528	10714.4
856.15	10589.4
856.772	10609.4
857.394	10553.1
858.016	10521.3
858.638	10550
859.26	10471.9
859.882	10443.1
860.503	10480
861.125	10544.4
861.746	10520.6
862.368	10540.6
862.989	10452.5
863.61	10526.3
864.232	10456.9
864.853	10453.1
865.474	10555
866.095	10481.9
866.716	10633.8
867.337	10505.6
867.958	10557.5
868.578	10408.8
869.199	10462.5
869.82	10587.5
870.44	10407.5
871.061	10498.1
871.681	10516.9
872.301	10458.1
872.922	10470
873.542	10595
874.162	10478.8
874.782	10337.5
875.402	10621.9
876.022	10413.8
876.642	10671.9
877.261	10341.3
877.881	10476.9
878.501	10503.1
879.12	10531.9
879.74	10539.4
880.359	10471.9
880.979	10593.8
881.598	10632.5
882.217	10804.4
882.836	10641.3
883.455	10673.8
884.075	10478.1
884.693	10756.3
885.312	10668.1
885.931	10703.1
886.55	10646.3
887.169	10713.1
887.787	10705.6
888.406	10837.5
889.024	10881.9
889.643	10694.4
890.261	10975
890.879	10878.8
891.497	10894.4
892.116	10797.5
892.734	10727.5
893.352	10821.3
893.969	10888.1
894.587	11071.3
895.205	11168.8
895.823	10941.9
896.44	11169.4
897.058	11023.8
897.676	11061.3
898.293	10955
898.91	11097.5
899.528	11172.5
900.145	11127.5
900.762	10968.1
901.379	11283.8
901.996	11096.9
902.613	11176.3
903.23	11220.6
903.847	11131.9
904.464	11180.6
905.08	11185.6
905.697	11135
906.313	11205
906.93	11010
907.546	11136.3
908.163	11120.6
908.779	11000
909.395	10928.1
910.011	11020.6
910.627	10913.8
911.243	11054.4
911.859	10923.8
912.475	10953.1
913.091	10999.4
913.707	10703.1
914.322	10869.4
914.938	10885
915.553	10845.6
916.169	10826.9
916.784	10738.1
917.4	10826.3
918.015	10872.5
918.63	10744.4
919.245	10598.8
919.86	10596.3
920.475	10703.1
